Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2015-10-30;8;13;17;21;34;6;7;0;47542339
2015-11-08;38;13;19;7;1;6;7;0;0
2015-11-08;21;18;5;16;44;1;8;0;0
2015-11-08;37;18;4;3;48;10;5;0;0
2015-11-08;48;18;29;34;36;11;3;0;0
2015-11-08;2;16;3;15;8;4;11;0;30648924
2015-11-09;26;12;24;19;28;8;4;0;0
2015-11-09;19;25;2;36;22;4;7;0;0
2015-11-09;29;23;38;15;2;2;1;0;0
2015-11-09;39;2;26;14;12;4;1;0;0
2015-11-09;19;50;10;29;18;9;1;0;15000000
2015-11-12;35;44;36;27;21;10;1;0;0
2015-11-12;23;40;41;47;25;4;3;0;0
2015-11-12;29;42;39;45;25;3;1;0;0
2015-11-12;33;19;31;16;21;4;10;0;0
2015-11-12;43;5;21;3;40;11;6;0;62650170
2015-11-13;17;24;46;45;26;6;4;0;0
2015-11-13;9;8;2;18;29;9;10;0;0
2015-11-13;9;33;29;36;6;7;12;0;0
2015-11-13;50;19;38;46;39;3;8;0;0
2015-11-13;33;10;18;40;17;8;2;0;130868296
2015-11-17;4;22;20;37;32;3;5;0;0
2015-11-17;11;25;37;49;29;12;4;0;0
2015-11-17;11;6;12;45;1;9;5;0;0
2015-11-17;14;4;23;9;32;9;6;0;0
2015-11-17;6;37;23;38;7;11;10;0;144587700
2015-11-20;5;46;12;45;49;4;10;0;0
2015-11-20;49;23;45;13;50;7;11;0;0
2015-11-20;16;32;26;41;9;1;3;0;0
2015-11-20;2;13;32;45;7;7;11;0;0
2015-11-20;34;49;30;46;4;8;7;1;163553041
2015-11-24;15;27;46;24;18;9;3;0;0
2015-11-24;38;44;6;39;28;6;5;0;0
2015-11-24;1;47;42;19;9;12;6;0;0
2015-11-24;24;13;36;20;21;6;1;0;0
2015-11-24;26;14;17;9;16;10;11;0;15000000
2015-11-27;41;15;5;44;9;2;11;0;0
2015-11-27;43;31;29;8;4;3;5;0;0
2015-11-27;32;14;15;42;10;6;12;0;0
2015-11-27;20;28;21;34;6;2;1;0;0
2015-11-27;50;16;30;37;29;6;8;0;26179692
2015-12-05;12;33;25;30;16;6;10;0;0
2015-12-05;34;29;10;30;31;8;12;0;0
2015-12-05;28;26;36;13;9;8;9;0;0
2015-12-05;19;45;23;4;47;11;1;0;0
2015-12-05;29;30;14;46;40;3;6;1;47879234
2015-12-06;15;16;37;44;26;11;2;0;0
2015-12-06;45;47;18;29;50;6;10;0;0
2015-12-06;38;26;35;11;21;12;11;0;0
2015-12-06;21;37;33;27;22;12;9;0;0
2015-12-06;11;10;37;5;8;9;7;1;129204405
2015-12-15;32;45;41;9;16;12;2;0;0
2015-12-15;47;9;29;44;25;9;4;0;0
2015-12-15;15;32;7;30;35;6;3;0;0
2015-12-15;10;16;18;33;35;2;12;0;0
2015-12-15;11;27;35;8;23;4;11;0;71034372
2015-12-18;10;38;31;33;21;3;5;0;0
2015-12-18;15;43;29;11;45;10;9;0;0
2015-12-18;21;15;45;28;22;5;3;0;0
2015-12-18;18;12;20;34;23;9;11;0;0
2015-12-18;22;6;26;29;48;5;6;1;83228800
2015-12-22;3;43;30;9;39;2;12;0;0
2015-12-22;23;15;21;11;26;10;8;0;0
2015-12-22;49;7;26;4;45;7;6;0;0
2015-12-22;20;31;36;39;12;5;10;0;0
2015-12-22;19;41;18;40;20;7;10;0;15000000
2015-12-25;44;6;28;43;35;5;10;0;0
2015-12-25;24;40;49;45;19;10;12;0;0
2015-12-25;47;10;44;4;30;9;4;0;0
2015-12-25;41;32;28;13;26;4;1;0;0
2015-12-25;10;27;40;3;25;9;3;0;24895055
2015-12-29;13;1;38;10;4;11;8;0;0
2015-12-29;23;16;11;38;10;4;12;0;0
2015-12-29;44;35;43;10;50;3;11;0;0
2015-12-29;8;48;44;1;9;6;8;0;0
2015-12-29;5;36;32;31;20;6;7;0;32342225
2016-01-01;42;5;18;24;7;5;8;0;0
2016-01-01;14;20;18;41;8;3;4;0;0
2016-01-01;34;22;27;28;33;11;5;0;0
2016-01-01;19;40;9;5;25;7;4;0;0
2016-01-01;44;37;38;39;4;4;7;0;42094520
2016-01-03;29;8;6;7;37;6;7;0;0
2016-01-03;21;27;16;43;14;9;7;0;0
2016-01-03;50;41;25;10;17;10;3;0;0
2016-01-03;22;40;15;42;4;1;10;0;0
2016-01-03;37;7;28;13;4;10;11;0;15000000
2016-01-04;34;42;7;49;10;5;2;0;0
2016-01-04;27;45;1;37;24;7;3;0;0
2016-01-04;45;49;30;23;11;9;5;0;0
2016-01-04;34;42;3;8;6;3;2;0;0
2016-01-04;23;25;2;49;16;6;9;0;39814046
2016-01-07;12;17;44;31;49;5;9;0;0
2016-01-07;9;23;1;6;3;2;11;0;0
2016-01-07;31;20;22;37;26;1;5;0;0
2016-01-07;13;8;32;30;47;2;6;0;0
2016-01-07;11;50;13;40;2;1;10;1;23845060
2016-01-11;20;29;39;9;13;8;11;0;0
2016-01-11;7;49;28;48;9;8;1;0;0
2016-01-11;39;27;33;19;34;2;8;0;0
2016-01-11;30;4;26;46;48;6;2;0;0
2016-01-11;6;10;20;29;37;1;9;0;17000000
2016-01-15;32;3;39;22;16;4;5;0;0
2016-01-15;8;5;4;20;9;7;4;0;0
2016-01-15;30;13;29;43;44;11;8;0;0
2016-01-15;24;21;43;22;33;11;10;0;0
2016-01-15;43;38;19;10;46;1;11;0;81942693
2016-01-19;46;39;23;27;13;9;10;0;0
2016-01-19;41;4;37;5;7;8;10;0;0
2016-01-19;22;41;9;1;5;12;2;0;0
2016-01-19;5;41;36;27;4;8;6;0;0
2016-01-19;2;30;38;43;46;7;2;0;91076034
2016-01-22;19;20;15;29;27;9;2;0;0
2016-01-22;6;7;24;12;50;11;8;0;0
2016-01-22;45;35;3;29;46;8;7;0;0
2016-01-22;5;17;30;39;8;6;3;0;0
2016-01-22;27;10;30;47;12;8;9;0;104897313
2016-01-26;39;23;18;28;41;4;7;0;0
2016-01-26;7;18;20;34;38;11;4;0;0
2016-01-26;25;50;38;45;3;11;3;0;0
2016-01-26;8;14;32;36;26;10;9;0;0
2016-01-26;15;40;24;48;38;2;9;0;116044888
2016-01-29;18;27;32;23;4;2;4;0;0
2016-01-29;41;16;20;29;22;5;10;0;0
2016-01-29;12;46;40;21;5;3;10;0;0
2016-01-29;16;10;22;21;32;4;5;0;0
2016-01-29;29;32;23;1;5;1;7;2;132376636
2016-02-02;3;38;1;20;34;2;8;0;0
2016-02-02;24;35;14;6;38;2;10;0;0
2016-02-02;45;5;30;35;38;12;9;0;0
2016-02-02;29;14;18;21;24;9;3;0;0
2016-02-02;36;21;10;6;9;2;6;1;15000000
2016-02-08;42;28;8;19;32;12;1;0;0
2016-02-08;38;13;9;44;18;3;10;0;0
2016-02-08;10;24;11;38;33;8;4;0;0
2016-02-08;7;47;13;44;21;7;8;0;0
2016-02-08;27;46;38;2;8;2;6;0;15000000
2016-02-09;41;11;25;45;26;12;10;0;0
2016-02-09;47;14;40;6;18;9;12;0;0
2016-02-09;11;31;22;18;47;4;11;0;0
2016-02-09;13;39;49;7;29;3;5;0;0
2016-02-09;50;40;16;32;8;2;11;5;39204300
2016-02-12;8;49;17;7;44;7;12;0;0
2016-02-12;24;49;22;2;48;10;12;0;0
2016-02-12;15;29;32;17;10;6;11;0;0
2016-02-12;24;30;21;10;28;7;1;0;0
2016-02-12;6;11;23;31;32;2;12;1;28251970
2016-02-16;47;49;21;26;18;7;12;0;0
2016-02-16;48;17;47;21;10;6;4;0;0
2016-02-16;48;31;50;23;36;5;3;0;0
2016-02-16;21;35;44;29;36;10;3;0;0
2016-02-16;3;22;50;10;37;6;10;0;15000000
2016-02-19;22;18;16;33;14;11;12;0;0
2016-02-19;30;20;12;47;46;2;5;0;0
2016-02-19;16;15;42;7;23;6;3;0;0
2016-02-19;8;44;19;43;34;1;3;0;0
2016-02-19;32;13;14;39;30;3;9;0;24499669
2016-02-23;35;41;22;6;20;11;12;0;0
2016-02-23;16;9;19;46;21;3;11;0;0
2016-02-23;29;40;1;44;16;6;7;0;0
2016-02-23;27;12;47;41;11;3;11;0;0
2016-02-23;42;32;23;25;37;1;11;1;31340088
2016-02-26;44;38;23;14;20;4;12;0;0
2016-02-26;30;19;14;42;27;1;9;0;0
2016-02-26;18;26;43;3;32;7;1;0;0
2016-02-26;3;17;16;12;31;12;9;0;0
2016-02-26;13;50;5;33;15;9;11;1;15000000
2016-03-05;9;2;12;42;31;1;7;0;0
2016-03-05;41;36;26;46;50;10;8;0;0
2016-03-05;17;44;37;45;7;1;8;0;0
2016-03-05;30;28;12;15;19;4;3;0;0
2016-03-05;23;34;8;24;38;3;7;0;54692521
2016-03-06;45;38;32;3;40;12;7;0;0
2016-03-06;13;28;6;40;35;5;2;0;0
2016-03-06;13;37;38;17;45;5;2;0;0
2016-03-06;36;8;42;4;20;3;10;0;0
2016-03-06;7;31;39;23;33;6;10;0;64670541
2016-03-15;40;48;6;10;25;5;8;0;0
2016-03-15;50;32;24;34;17;11;7;0;0
2016-03-15;36;37;3;50;34;11;7;0;0
2016-03-15;10;7;32;11;5;9;8;0;0
2016-03-15;7;10;5;44;34;2;10;0;49339787
2016-03-18;40;38;47;8;23;9;2;0;0
2016-03-18;15;39;37;18;10;6;5;0;0
2016-03-18;17;21;40;16;28;10;12;0;0
2016-03-18;11;24;19;4;48;1;10;0;0
2016-03-18;14;49;21;19;24;5;11;1;59687034
2016-03-22;18;27;14;50;34;1;8;0;0
2016-03-22;9;29;19;10;37;10;11;0;0
2016-03-22;6;11;5;47;44;7;3;0;0
2016-03-22;44;46;39;6;21;2;4;0;0
2016-03-22;15;49;12;26;42;5;8;0;15000000
2016-03-25;46;15;49;17;39;12;9;0;0
2016-03-25;16;42;19;33;20;7;4;0;0
2016-03-25;19;29;25;1;31;1;8;0;0
2016-03-25;29;8;18;47;16;6;10;0;0
2016-03-25;43;36;12;42;19;5;8;0;24008507
2016-03-29;47;40;39;19;32;5;1;0;0
2016-03-29;37;14;10;31;36;12;4;0;0
2016-03-29;21;36;3;13;7;3;2;0;0
2016-03-29;26;9;46;20;29;6;2;0;0
2016-03-29;4;25;19;36;1;3;11;0;30177602
2016-04-03;34;49;37;48;32;7;11;0;0
2016-04-03;48;41;47;22;44;8;6;0;0
2016-04-03;37;12;32;11;31;7;5;0;0
2016-04-03;6;9;42;45;29;4;3;0;0
2016-04-03;9;23;40;16;14;1;5;0;25106903
2016-04-10;47;6;30;38;8;5;6;0;0
2016-04-10;7;11;49;14;36;9;1;0;0
2016-04-10;8;20;35;3;41;10;5;0;0
2016-04-10;18;35;2;17;40;6;8;0;0
2016-04-10;4;38;7;14;34;4;11;0;140796507
2016-04-11;38;20;3;6;16;8;1;0;0
2016-04-11;8;3;9;26;50;9;7;0;0
2016-04-11;37;5;19;48;38;1;10;0;0
2016-04-11;6;26;41;18;14;7;12;0;0
2016-04-11;7;11;12;48;44;3;7;0;30088611
2016-04-15;47;6;42;41;36;4;2;0;0
2016-04-15;46;27;39;35;19;10;3;0;0
2016-04-15;17;35;27;50;48;7;2;0;0
2016-04-15;43;7;46;36;33;5;11;0;0
2016-04-15;13;32;37;14;48;1;7;0;15000000
2016-04-19;23;6;32;25;21;5;3;0;0
2016-04-19;26;37;3;16;36;12;10;0;0
2016-04-19;26;8;5;48;17;7;2;0;0
2016-04-19;46;40;32;8;9;9;4;0;0
2016-04-19;27;14;44;15;11;2;7;0;21367277
2016-04-22;6;7;16;46;3;1;9;0;0
2016-04-22;14;3;7;48;12;7;4;0;0
2016-04-22;44;35;47;50;3;9;6;0;0
2016-04-22;28;22;50;39;38;11;7;0;0
2016-04-22;32;43;26;34;17;2;10;0;30597280
2016-04-26;32;6;15;27;30;9;1;0;0
2016-04-26;31;1;10;9;34;2;10;0;0
2016-04-26;9;28;29;31;49;1;3;0;0
2016-04-26;16;19;24;3;43;10;11;0;0
2016-04-26;10;42;17;32;31;2;5;0;37322168
2016-04-29;29;34;27;15;17;9;12;0;0
2016-04-29;44;42;25;1;22;4;12;0;0
2016-04-29;44;17;8;32;49;2;12;0;0
2016-04-29;23;32;35;1;22;2;8;0;0
2016-04-29;4;25;28;5;43;6;11;0;47533440
2016-05-01;44;21;45;36;48;4;3;0;0
2016-05-01;20;14;26;19;32;8;6;0;0
2016-05-01;23;5;6;42;37;5;1;0;0
2016-05-01;22;21;7;34;6;2;6;0;0
2016-05-01;36;10;6;39;31;6;10;0;49900228
2016-05-02;18;13;44;1;42;2;10;0;0
2016-05-02;29;39;24;17;27;5;12;0;0
2016-05-02;10;48;26;33;30;1;3;0;0
2016-05-02;21;9;13;12;10;9;1;0;0
2016-05-02;46;32;27;3;41;4;8;0;15000000
2016-05-04;19;37;29;14;12;10;2;0;0
2016-05-04;19;1;50;20;28;2;10;0;0
2016-05-04;22;1;13;43;39;5;7;0;0
2016-05-04;6;26;35;9;30;5;1;0;0
2016-05-04;3;19;40;9;5;2;5;0;46881020
2016-05-07;49;17;5;48;28;11;1;0;0
2016-05-07;4;27;45;38;26;9;3;0;0
2016-05-07;28;37;12;31;50;1;8;0;0
2016-05-07;8;29;45;25;31;5;8;0;0
2016-05-07;38;29;10;48;1;3;4;0;15000000
2016-05-08;42;2;37;7;39;7;5;0;0
2016-05-08;7;31;13;26;35;9;3;0;0
2016-05-08;34;11;13;18;16;10;4;0;0
2016-05-08;3;31;7;24;32;11;5;0;0
2016-05-08;19;16;24;37;35;2;7;0;23739151
2016-05-13;34;33;31;43;23;7;1;0;0
2016-05-13;21;6;5;32;41;8;6;0;0
2016-05-13;3;6;38;23;5;6;10;0;0
2016-05-13;5;3;39;47;46;10;4;0;0
2016-05-13;31;28;42;15;7;10;11;0;15000000
2016-05-17;35;26;1;39;8;4;6;0;0
2016-05-17;5;25;12;40;2;1;5;0;0
2016-05-17;10;47;38;22;40;10;6;0;0
2016-05-17;32;9;37;38;24;1;2;0;0
2016-05-17;32;27;39;36;15;3;10;0;21222202
2016-05-20;42;8;2;34;44;3;10;0;0
2016-05-20;39;14;40;34;37;6;1;0;0
2016-05-20;23;44;26;28;50;5;4;0;0
2016-05-20;47;15;35;27;34;1;9;0;0
2016-05-20;41;9;30;14;45;4;9;0;30459055
2016-05-24;5;41;4;29;9;4;5;0;0
2016-05-24;42;9;19;36;17;6;8;0;0
2016-05-24;11;6;7;5;41;7;6;0;0
2016-05-24;46;12;48;43;17;2;12;0;0
2016-05-24;37;17;34;16;23;6;9;0;37111646
2016-05-27;11;29;33;8;25;11;10;0;0
2016-05-27;12;16;13;49;5;8;6;0;0
2016-05-27;4;45;16;2;34;1;12;0;0
2016-05-27;30;38;31;36;41;8;9;0;0
2016-05-27;46;27;13;43;25;4;8;0;47024763
2016-05-31;11;37;6;43;30;9;2;0;0
2016-05-31;24;4;9;36;46;11;12;0;0
2016-05-31;1;42;14;9;45;7;1;0;0
2016-05-31;36;48;33;28;2;1;3;0;0
2016-05-31;6;30;26;48;12;6;7;0;54237617
2016-06-05;48;27;7;47;6;4;1;0;0
2016-06-05;1;44;46;50;5;2;8;0;0
2016-06-05;27;46;11;32;26;5;7;0;0
2016-06-05;42;17;34;39;38;2;3;0;0
2016-06-05;45;48;40;34;32;1;10;0;64875525
2016-06-09;40;29;19;16;36;10;2;0;0
2016-06-09;40;39;44;33;10;8;2;0;0
2016-06-09;44;36;29;38;19;4;5;0;0
2016-06-09;22;4;14;5;19;9;10;0;0
2016-06-09;45;12;34;24;30;7;10;0;15000000
2016-06-12;33;22;6;28;9;11;6;0;0
2016-06-12;19;7;5;26;22;7;4;0;0
2016-06-12;3;15;4;1;2;12;8;0;0
2016-06-12;39;16;28;18;48;7;12;0;0
2016-06-12;27;1;7;11;45;4;9;0;17000000
2016-06-14;9;25;3;46;7;11;6;0;0
2016-06-14;10;7;47;22;35;1;12;0;0
2016-06-14;17;4;7;14;46;5;10;0;0
2016-06-14;19;30;21;39;43;9;7;0;0
2016-06-14;13;50;42;39;34;9;11;0;15000000
2016-06-17;6;15;24;40;10;4;3;0;0
2016-06-17;37;40;5;44;18;4;1;0;0
2016-06-17;39;9;5;24;28;12;11;0;0
2016-06-17;3;34;39;24;25;8;9;0;0
2016-06-17;43;1;18;27;7;4;8;0;23930261
2016-06-21;4;29;26;24;28;3;7;0;0
2016-06-21;42;14;27;37;1;4;11;0;0
2016-06-21;5;27;17;14;12;9;3;0;0
2016-06-21;27;17;8;26;41;7;12;0;0
2016-06-21;32;35;17;49;5;1;5;0;30372881
2016-06-24;3;10;25;12;34;5;10;0;0
2016-06-24;12;10;6;3;24;3;7;0;0
2016-06-24;12;31;42;29;16;3;6;0;0
2016-06-24;4;26;3;9;8;2;12;0;0
2016-06-24;11;19;39;28;27;3;10;1;39675953
2016-06-28;40;14;3;25;47;11;4;0;0
2016-06-28;16;13;23;32;44;6;1;0;0
2016-06-28;27;40;14;19;48;8;12;0;0
2016-06-28;20;23;40;22;50;12;7;0;0
2016-06-28;43;37;32;26;49;4;5;0;15000000
2016-07-06;20;45;42;7;2;12;4;0;0
2016-07-06;21;16;12;18;30;7;12;0;0
2016-07-06;3;41;6;7;14;10;4;0;0
2016-07-06;7;38;1;31;33;4;1;0;0
2016-07-06;26;49;19;45;35;2;5;0;73037327
2016-07-10;31;33;13;6;47;1;12;0;0
2016-07-10;14;4;22;15;34;3;6;0;0
2016-07-10;5;24;30;17;40;11;4;0;0
2016-07-10;44;16;4;27;35;9;4;0;0
2016-07-10;12;30;27;20;2;11;9;0;160262012
2016-07-15;9;45;47;11;46;5;7;0;0
2016-07-15;7;38;13;37;6;9;11;0;0
2016-07-15;28;6;12;18;46;11;4;0;0
2016-07-15;35;47;7;31;9;10;4;0;0
2016-07-15;2;11;14;13;21;1;8;0;38892370
2016-07-19;21;15;38;12;42;1;5;0;0
2016-07-19;47;10;4;29;25;9;4;0;0
2016-07-19;3;14;38;37;49;5;2;0;0
2016-07-19;13;32;5;6;38;3;5;0;0
2016-07-19;24;37;19;28;36;3;6;0;45336960
2016-07-22;22;46;15;14;1;11;9;0;0
2016-07-22;6;16;13;18;39;3;4;0;0
2016-07-22;37;3;5;49;27;3;11;0;0
2016-07-22;30;39;12;20;29;7;12;0;0
2016-07-22;26;45;24;7;37;5;9;0;54603405
2016-07-26;7;40;41;13;2;1;10;0;0
2016-07-26;20;42;19;29;21;5;6;0;0
2016-07-26;42;41;19;25;20;5;8;0;0
2016-07-26;2;7;19;5;1;3;8;0;0
2016-07-26;13;49;10;45;3;2;11;0;61762146
2016-07-29;49;2;50;37;35;4;6;0;0
2016-07-29;8;10;31;44;42;5;4;0;0
2016-07-29;8;1;47;40;28;5;10;0;0
2016-07-29;47;41;49;38;26;2;7;0;0
2016-07-29;40;26;50;1;21;2;4;1;72413419
2016-08-01;27;23;35;48;43;7;6;0;0
2016-08-01;36;35;38;9;47;6;9;0;0
2016-08-01;1;26;24;19;8;6;2;0;0
2016-08-01;26;20;16;21;12;6;3;0;0
2016-08-01;35;33;26;40;5;3;8;0;61385482
2016-08-03;49;10;48;31;42;12;11;0;0
2016-08-03;35;31;47;49;18;11;7;0;0
2016-08-03;37;43;45;12;28;9;3;0;0
2016-08-03;24;47;18;2;4;8;6;0;0
2016-08-03;9;14;23;8;1;1;7;0;32079575
2016-08-04;28;3;1;43;25;2;12;0;0
2016-08-04;35;43;7;47;41;7;9;0;0
2016-08-04;29;10;43;19;15;9;6;0;0
2016-08-04;13;45;28;2;18;12;6;0;0
2016-08-04;43;8;49;6;26;6;10;0;57250091
2016-08-07;15;44;37;30;2;11;2;0;0
2016-08-07;48;41;1;10;22;9;7;0;0
2016-08-07;29;36;39;22;11;10;5;0;0
2016-08-07;9;7;19;46;3;9;7;0;0
2016-08-07;12;18;8;44;33;8;4;0;23725445
2016-08-11;6;50;36;26;3;4;3;0;0
2016-08-11;39;20;46;35;32;3;6;0;0
2016-08-11;27;48;2;38;39;11;12;0;0
2016-08-11;2;27;24;31;35;5;7;0;0
2016-08-11;5;9;47;49;50;8;9;1;39336342
2016-08-16;20;22;13;10;48;5;10;0;0
2016-08-16;36;38;8;47;39;5;8;0;0
2016-08-16;31;35;25;30;12;3;9;0;0
2016-08-16;30;29;50;40;45;4;5;0;0
2016-08-16;34;37;46;26;2;4;8;0;45434119
2016-08-19;6;14;4;49;47;3;6;0;0
2016-08-19;45;12;1;29;46;6;7;0;0
2016-08-19;29;27;5;25;42;4;7;0;0
2016-08-19;20;33;41;50;8;5;2;0;0
2016-08-19;22;6;5;25;34;5;7;1;54894441
2016-08-23;46;21;1;37;18;8;9;0;0
2016-08-23;46;22;1;11;18;8;6;0;0
2016-08-23;25;24;32;49;23;4;3;0;0
2016-08-23;41;28;6;15;10;3;2;0;0
2016-08-23;2;31;45;37;23;4;8;0;15000000
2016-08-26;11;19;27;13;15;10;8;0;0
2016-08-26;41;48;17;24;15;7;5;0;0
2016-08-26;17;33;4;8;5;1;5;0;0
2016-08-26;37;6;10;7;1;11;5;0;0
2016-08-26;48;9;30;28;1;7;8;0;23748325
2016-08-30;10;15;44;12;27;2;4;0;0
2016-08-30;2;42;46;28;5;4;10;0;0
2016-08-30;23;27;12;2;16;10;7;0;0
2016-08-30;31;26;11;35;42;1;12;0;0
2016-08-30;29;42;13;16;35;6;8;0;30018586
2016-09-02;8;7;9;13;40;1;10;0;0
2016-09-02;46;12;32;6;20;1;3;0;0
2016-09-02;26;49;45;28;17;6;5;0;0
2016-09-02;35;18;27;44;26;12;9;0;0
2016-09-02;9;6;13;28;37;4;5;0;21863824
2016-09-08;37;28;8;4;21;9;12;0;0
2016-09-08;49;25;12;38;14;9;8;0;0
2016-09-08;15;14;12;48;23;10;3;0;0
2016-09-08;11;22;1;49;38;12;5;0;0
2016-09-08;19;43;44;12;45;5;10;0;30094448
2016-09-09;44;38;39;42;43;12;2;0;0
2016-09-09;43;3;31;27;15;6;9;0;0
2016-09-09;38;26;45;23;3;10;9;0;0
2016-09-09;6;5;30;41;25;12;2;0;0
2016-09-09;28;4;11;17;15;1;3;0;23906431
2016-09-12;37;35;11;32;39;6;4;0;0
2016-09-12;22;8;27;13;25;5;2;0;0
2016-09-12;49;18;48;40;11;12;4;0;0
2016-09-12;30;33;31;17;25;7;1;0;0
2016-09-12;6;40;37;28;12;1;5;0;29101354
2016-09-13;32;21;31;33;23;9;4;0;0
2016-09-13;14;42;4;37;31;9;8;0;0
2016-09-13;36;46;8;22;24;7;6;0;0
2016-09-13;29;3;36;9;12;11;8;0;0
2016-09-13;44;16;4;7;35;1;3;0;30386703
2016-09-16;35;11;2;49;50;3;5;0;0
2016-09-16;19;26;50;11;17;7;10;0;0
2016-09-16;33;42;47;7;36;6;9;0;0
2016-09-16;25;24;48;30;36;12;8;0;0
2016-09-16;32;5;22;8;14;2;11;1;39758892
2016-09-20;39;36;17;41;47;3;1;0;0
2016-09-20;5;7;26;48;2;6;10;0;0
2016-09-20;44;14;23;50;20;4;7;0;0
2016-09-20;14;3;33;2;15;4;7;0;0
2016-09-20;45;41;4;1;10;9;6;0;15000000
2016-09-23;6;11;27;12;5;2;11;0;0
2016-09-23;40;12;23;16;48;7;2;0;0
2016-09-23;45;8;34;20;46;3;10;0;0
2016-09-23;24;36;26;49;38;6;4;0;0
2016-09-23;14;39;42;49;16;3;9;1;23850387
2016-09-27;19;2;37;22;43;8;3;0;0
2016-09-27;20;14;22;33;40;10;6;0;0
2016-09-27;29;49;27;12;3;7;5;0;0
2016-09-27;29;28;35;14;10;6;9;0;0
2016-09-27;6;9;13;39;41;2;12;0;17000000
2016-09-30;4;42;2;39;3;12;9;0;0
2016-09-30;38;5;29;1;24;6;9;0;0
2016-09-30;18;49;44;9;31;3;12;0;0
2016-09-30;27;14;40;49;46;2;9;0;0
2016-09-30;35;44;17;37;43;2;10;0;130000000
2016-10-05;45;37;34;15;14;8;6;0;0
2016-10-05;43;13;28;7;47;9;1;0;0
2016-10-05;2;5;36;30;45;4;3;0;0
2016-10-05;13;39;30;6;43;11;5;0;0
2016-10-05;40;2;26;27;49;5;10;1;73002277
2016-10-06;15;20;42;22;36;3;1;0;0
2016-10-06;31;33;48;34;9;5;7;0;0
2016-10-06;19;5;15;10;36;9;10;0;0
2016-10-06;28;45;44;6;15;12;7;0;0
2016-10-06;21;35;42;14;43;7;9;1;85076374
2016-10-14;40;31;30;20;46;7;5;0;0
2016-10-14;24;21;44;15;33;10;2;0;0
2016-10-14;3;50;2;13;37;11;7;0;0
2016-10-14;45;41;18;32;25;7;2;0;0
2016-10-14;31;34;19;7;13;1;11;0;17000000
2016-10-18;33;7;35;23;1;8;12;0;0
2016-10-18;38;32;35;9;21;12;1;0;0
2016-10-18;22;49;19;21;4;11;1;0;0
2016-10-18;10;16;46;11;36;3;11;0;0
2016-10-18;2;25;17;21;27;6;9;0;26452819
2016-10-21;7;49;33;17;16;3;1;0;0
2016-10-21;30;50;47;5;29;10;6;0;0
2016-10-21;14;25;9;42;33;7;4;0;0
2016-10-21;39;9;10;27;40;9;10;0;0
2016-10-21;48;9;23;20;44;8;10;0;39871819
2016-10-25;33;46;9;44;29;2;3;0;0
2016-10-25;18;28;27;42;5;10;3;0;0
2016-10-25;10;48;23;19;43;5;6;0;0
2016-10-25;50;14;4;27;3;4;11;0;0
2016-10-25;28;15;21;3;20;1;5;1;50108729
2016-10-28;31;32;13;2;38;2;11;0;0
2016-10-28;50;39;30;8;3;8;3;0;0
2016-10-28;19;46;1;2;38;6;3;0;0
2016-10-28;49;15;46;34;33;7;11;0;0
2016-10-28;23;43;10;19;16;2;8;1;17375733
2016-11-03;5;27;20;41;30;10;7;0;0
2016-11-03;14;35;38;17;24;11;10;0;0
2016-11-03;41;1;3;5;11;5;2;0;0
2016-11-03;30;32;49;39;25;9;5;0;0
2016-11-03;26;43;1;21;40;6;9;0;42155766
2016-11-10;7;47;26;6;31;1;7;0;0
2016-11-10;16;38;19;42;4;2;10;0;0
2016-11-10;12;25;35;32;46;2;4;0;0
2016-11-10;25;19;23;31;50;6;3;0;0
2016-11-10;12;37;20;24;5;4;11;1;168085323
2016-11-11;48;42;47;5;50;11;1;0;0
2016-11-11;35;17;19;27;2;3;6;0;0
2016-11-11;8;36;4;13;2;4;12;0;0
2016-11-11;38;11;47;14;42;6;10;0;0
2016-11-11;38;49;3;22;23;2;9;0;17000000
2016-11-15;38;2;24;49;10;8;4;0;0
2016-11-15;38;29;14;9;10;4;2;0;0
2016-11-15;14;44;19;32;25;8;1;0;0
2016-11-15;10;28;33;1;40;7;5;0;0
2016-11-15;42;7;15;36;48;3;7;0;25643917
2016-11-18;29;6;24;41;30;4;3;0;0
2016-11-18;19;36;22;31;28;4;11;0;0
2016-11-18;11;48;24;34;14;11;10;0;0
2016-11-18;25;17;26;14;31;4;10;0;0
2016-11-18;3;12;27;32;47;6;8;0;36226400
2016-11-22;3;32;13;30;1;5;10;0;0
2016-11-22;4;5;29;37;28;9;10;0;0
2016-11-22;6;29;18;39;24;3;1;0;0
2016-11-22;42;7;50;40;1;10;11;0;0
2016-11-22;47;10;5;33;34;10;2;0;44606876
2016-11-25;5;18;32;4;47;6;9;0;0
2016-11-25;7;50;21;16;24;11;7;0;0
2016-11-25;10;1;8;49;9;2;7;0;0
2016-11-25;2;37;19;1;12;2;1;0;0
2016-11-25;28;23;5;11;17;10;11;2;57128890
2016-11-29;11;12;6;41;3;1;4;0;0
2016-11-29;43;19;8;23;4;2;8;0;0
2016-11-29;50;25;34;33;14;7;4;0;0
2016-11-29;28;21;19;13;5;1;8;0;0
2016-11-29;38;27;21;28;26;9;11;0;17000000
2016-12-01;12;9;1;42;36;10;4;0;0
2016-12-01;16;26;5;9;1;1;10;0;0
2016-12-01;20;33;35;38;30;5;11;0;0
