Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain;Result
2013-06-04;11;20;21;27;32;02;03;0;0;lose
2013-05-31;27;28;29;34;43;5;10;0;15000000;win
2013-05-31;08;16;18;21;38;03;08;0;0;lose
2013-05-31;12;13;17;29;49;05;07;0;0;lose
2013-05-31;15;18;19;44;47;05;06;0;0;lose
2013-05-31;11;12;20;24;38;01;09;0;0;lose
2013-05-28;8;13;26;34;38;3;11;1;94000000;win
2013-05-28;07;14;20;35;38;01;04;0;0;lose
2013-05-28;06;15;30;37;46;02;11;0;0;lose
2013-05-28;02;04;23;29;33;03;05;0;0;lose
2013-05-28;07;10;35;39;40;01;10;0;0;lose
2013-05-24;7;17;22;27;40;2;3;0;85000000;win
2013-05-24;15;21;33;36;38;05;09;0;0;lose
2013-05-24;04;31;40;48;50;09;11;0;0;lose
2013-05-24;08;13;16;17;49;04;08;0;0;lose
2013-05-24;19;22;39;41;44;02;04;0;0;lose
2013-05-21;7;8;19;28;29;5;9;0;71000000;win
2013-05-21;03;11;13;22;30;04;05;0;0;lose
2013-05-21;05;14;33;43;47;07;09;0;0;lose
2013-05-21;06;18;30;31;48;02;04;0;0;lose
2013-05-21;12;15;17;30;33;06;08;0;0;lose
2013-05-17;6;20;24;25;50;9;10;0;62000000;win
2013-05-17;01;02;10;29;42;05;09;0;0;lose
2013-05-17;07;10;25;27;49;10;11;0;0;lose
2013-05-17;04;12;15;18;28;06;12;0;0;lose
2013-05-17;25;31;36;48;49;07;10;0;0;lose
2013-05-14;7;8;24;27;36;5;11;0;50000000;win
2013-05-14;09;31;33;37;49;01;07;0;0;lose
2013-05-14;07;09;25;38;44;07;11;0;0;lose
2013-05-14;06;09;10;22;37;03;09;0;0;lose
2013-05-14;21;26;40;49;50;04;10;0;0;lose
2013-05-10;1;32;35;45;48;4;11;0;42000000;win
2013-05-10;12;24;28;38;47;07;10;0;0;lose
2013-05-10;05;08;23;46;47;07;09;0;0;lose
2013-05-10;05;09;11;27;28;04;10;0;0;lose
2013-05-10;11;12;13;32;33;06;09;0;0;lose
2013-05-07;13;27;28;42;43;4;6;0;32000000;win
2013-05-07;16;27;32;39;45;02;07;0;0;lose
2013-05-07;01;21;38;49;50;02;04;0;0;lose
2013-05-07;05;12;31;34;36;05;10;0;0;lose
2013-05-07;03;11;14;43;44;11;12;0;0;lose
2013-05-03;3;5;34;40;49;2;3;0;25000000;win
2013-05-03;14;15;38;44;49;10;12;0;0;lose
2013-05-03;01;03;10;21;34;03;05;0;0;lose
2013-05-03;14;24;32;33;48;02;06;0;0;lose
2013-05-03;16;19;31;42;49;02;09;0;0;lose
2013-04-30;13;36;40;43;50;5;9;0;15000000;win
2013-04-30;21;25;34;35;36;01;09;0;0;lose
2013-04-30;03;13;14;26;46;04;11;0;0;lose
2013-04-30;22;29;34;43;49;02;11;0;0;lose
2013-04-30;27;28;29;30;34;07;08;0;0;lose
2013-04-26;11;16;24;38;40;2;5;1;32000000;win
2013-04-26;03;16;21;32;40;01;05;0;0;lose
2013-04-26;11;13;17;21;24;03;04;0;0;lose
2013-04-26;01;02;11;12;39;01;06;0;0;lose
2013-04-26;10;15;18;44;47;02;06;0;0;lose
2013-04-23;1;4;7;10;50;4;11;0;21000000;win
2013-04-23;04;07;11;14;18;05;09;0;0;lose
2013-04-23;03;14;15;34;48;01;11;0;0;lose
2013-04-23;17;18;23;35;42;03;09;0;0;lose
2013-04-23;11;14;17;38;49;07;08;0;0;lose
2013-04-19;1;8;42;46;48;4;7;0;15000000;win
2013-04-19;11;16;17;19;33;04;09;0;0;lose
2013-04-19;05;27;30;41;46;07;11;0;0;lose
2013-04-19;01;15;30;37;40;03;06;0;0;lose
2013-04-19;05;09;31;43;49;06;10;0;0;lose
2013-04-16;1;11;22;33;50;4;6;1;15000000;win
2013-04-16;13;14;30;41;45;03;07;0;0;lose
2013-04-16;13;22;23;36;50;08;11;0;0;lose
2013-04-16;08;22;24;27;49;02;05;0;0;lose
2013-04-16;03;09;19;43;50;05;07;0;0;lose
2013-04-12;5;10;15;28;45;3;9;1;26000000;win
2013-04-12;04;18;33;36;41;10;11;0;0;lose
2013-04-12;01;07;24;25;31;03;12;0;0;lose
2013-04-12;17;20;36;37;39;01;09;0;0;lose
2013-04-12;12;19;26;36;44;09;11;0;0;lose
2013-04-09;15;35;38;44;48;5;10;0;15000000;win
2013-04-09;14;18;29;33;50;05;07;0;0;lose
2013-04-09;23;26;29;43;47;04;05;0;0;lose
2013-04-09;05;19;30;34;48;01;05;0;0;lose
2013-04-09;14;26;28;33;45;01;10;0;0;lose
2013-04-05;1;11;17;32;39;2;7;2;25000000;win
2013-04-05;11;17;22;27;28;03;12;0;0;lose
2013-04-05;15;20;34;41;50;07;08;0;0;lose
2013-04-05;16;20;21;41;43;02;07;0;0;lose
2013-04-05;21;24;35;41;48;01;03;0;0;lose
2013-04-02;12;17;25;29;41;1;4;0;15000000;win
2013-04-02;05;13;32;35;48;04;11;0;0;lose
2013-04-02;04;16;22;26;41;02;04;0;0;lose
2013-04-02;08;10;18;24;39;05;09;0;0;lose
2013-04-02;02;17;21;22;40;07;12;0;0;lose
2013-03-29;13;30;43;44;46;5;9;1;130000000;win
2013-03-29;31;35;37;43;44;04;11;0;0;lose
2013-03-29;05;17;27;29;44;05;09;0;0;lose
2013-03-29;09;10;18;21;29;09;11;0;0;lose
2013-03-29;12;18;23;40;44;02;07;0;0;lose
2013-03-26;4;26;30;42;44;6;11;0;111000000;win
2013-03-26;05;14;38;42;45;04;08;0;0;lose
2013-03-26;11;14;16;36;45;02;04;0;0;lose
2013-03-26;08;18;30;34;41;07;12;0;0;lose
2013-03-26;10;16;21;26;37;09;10;0;0;lose
2013-03-22;12;27;32;34;49;8;9;0;100000000;win
2013-03-22;05;13;24;38;49;01;07;0;0;lose
2013-03-22;09;16;24;36;42;08;10;0;0;lose
2013-03-22;01;10;18;48;50;04;11;0;0;lose
2013-03-22;15;20;26;44;48;05;06;0;0;lose
2013-03-19;19;32;35;37;44;1;9;0;21000000;win
2013-03-19;02;24;36;37;43;04;10;0;0;lose
2013-03-19;19;21;23;25;32;05;06;0;0;lose
2013-03-19;09;32;34;38;48;11;12;0;0;lose
2013-03-19;02;04;20;44;50;03;04;0;0;lose
2013-03-15;4;14;21;24;39;3;10;0;15000000;win
2013-03-15;04;11;13;19;20;08;12;0;0;lose
2013-03-15;05;09;37;43;46;03;10;0;0;lose
2013-03-15;08;09;30;42;45;09;12;0;0;lose
2013-03-15;18;24;29;34;48;01;05;0;0;lose
2013-03-12;2;4;10;22;50;5;8;1;15000000;win
2013-03-12;12;23;24;33;39;08;10;0;0;lose
2013-03-12;01;02;24;32;36;01;05;0;0;lose
2013-03-12;09;22;25;28;36;06;12;0;0;lose
2013-03-12;02;13;34;45;47;02;11;0;0;lose
2013-03-08;3;20;23;28;42;8;11;1;51000000;win
2013-03-08;12;27;30;33;40;09;10;0;0;lose
2013-03-08;03;07;09;17;25;11;12;0;0;lose
2013-03-08;05;16;20;27;50;02;10;0;0;lose
2013-03-08;03;20;21;22;23;03;06;0;0;lose
2013-03-05;8;19;31;33;39;2;7;0;39000000;win
2013-03-05;01;02;22;40;46;05;09;0;0;lose
2013-03-05;02;07;17;22;36;05;10;0;0;lose
2013-03-05;12;19;28;36;41;08;11;0;0;lose
2013-03-05;18;19;32;45;46;04;10;0;0;lose
2013-03-01;1;11;29;36;42;4;5;0;32000000;win
2013-03-01;03;04;06;14;18;01;03;0;0;lose
2013-03-01;08;09;13;14;24;05;08;0;0;lose
2013-03-01;04;18;19;25;46;11;12;0;0;lose
2013-03-01;03;05;18;21;24;08;09;0;0;lose
2013-02-26;3;12;13;17;30;2;6;0;21000000;win
2013-02-26;05;15;16;34;41;04;05;0;0;lose
2013-02-26;04;15;21;25;38;04;08;0;0;lose
2013-02-26;09;16;35;38;50;03;05;0;0;lose
2013-02-26;05;13;26;38;41;07;11;0;0;lose
2013-02-22;15;16;28;36;37;2;11;0;15000000;win
2013-02-22;20;21;25;43;47;10;11;0;0;lose
2013-02-22;05;06;16;33;35;09;11;0;0;lose
2013-02-22;01;13;24;35;40;07;12;0;0;lose
2013-02-22;07;27;30;41;45;01;06;0;0;lose
2013-02-19;12;15;28;30;44;8;9;1;59000000;win
2013-02-19;02;06;24;44;47;01;11;0;0;lose
2013-02-19;18;21;23;41;45;04;12;0;0;lose
2013-02-19;17;32;36;37;45;08;10;0;0;lose
2013-02-19;02;16;20;38;44;05;06;0;0;lose
2013-02-15;2;4;22;28;42;4;9;0;52000000;win
2013-02-15;03;11;18;22;43;04;10;0;0;lose
2013-02-15;11;26;32;34;45;03;06;0;0;lose
2013-02-15;19;35;36;39;40;08;10;0;0;lose
2013-02-15;15;19;30;36;41;02;05;0;0;lose
2013-02-12;5;11;16;25;28;7;9;0;40000000;win
2013-02-12;03;09;11;15;40;04;07;0;0;lose
2013-02-12;01;06;22;29;30;06;10;0;0;lose
2013-02-12;12;13;18;27;33;05;08;0;0;lose
2013-02-12;16;17;31;41;50;06;09;0;0;lose
2013-02-08;9;11;14;34;44;10;11;0;32000000;win
2013-02-08;09;12;19;29;45;06;09;0;0;lose
2013-02-08;16;26;34;35;46;03;07;0;0;lose
2013-02-08;10;19;20;30;44;01;05;0;0;lose
2013-02-08;10;22;27;42;47;02;12;0;0;lose
2013-02-05;6;25;31;40;45;6;7;0;21000000;win
2013-02-05;16;28;43;45;50;01;09;0;0;lose
2013-02-05;08;26;27;28;39;09;12;0;0;lose
2013-02-05;02;12;15;28;32;02;05;0;0;lose
2013-02-05;02;04;25;30;44;05;06;0;0;lose
2013-02-01;5;21;34;37;38;1;6;0;15000000;win
2013-02-01;04;16;23;31;49;04;06;0;0;lose
2013-02-01;04;15;17;40;49;03;10;0;0;lose
2013-02-01;03;10;15;17;35;08;11;0;0;lose
2013-02-01;08;14;16;18;37;05;07;0;0;lose
2013-01-29;9;16;26;36;39;2;6;2;15000000;win
2013-01-29;05;15;25;37;40;09;10;0;0;lose
2013-01-29;18;24;28;35;46;01;12;0;0;lose
2013-01-29;25;29;30;43;45;02;05;0;0;lose
2013-01-29;18;34;36;40;41;03;04;0;0;lose
2013-01-25;3;10;18;31;37;2;4;1;44000000;win
2013-01-25;25;27;41;42;48;03;07;0;0;lose
2013-01-25;06;21;22;24;44;03;05;0;0;lose
2013-01-25;06;17;26;29;44;04;08;0;0;lose
2013-01-25;09;10;15;37;44;03;05;0;0;lose
2013-01-22;1;10;44;45;48;1;4;0;33000000;win
2013-01-22;10;14;29;31;44;01;02;0;0;lose
2013-01-22;17;18;26;41;47;02;05;0;0;lose
2013-01-22;19;26;28;37;45;06;09;0;0;lose
2013-01-22;20;23;25;30;44;04;07;0;0;lose
2013-01-18;4;26;27;30;39;3;10;0;26000000;win
2013-01-18;01;06;10;39;50;09;10;0;0;lose
2013-01-18;20;21;25;32;39;01;07;0;0;lose
2013-01-18;22;34;43;44;48;10;11;0;0;lose
2013-01-18;08;11;19;21;31;06;11;0;0;lose
2013-01-15;22;38;40;42;47;1;11;0;15000000;win
2013-01-15;12;36;42;43;44;07;08;0;0;lose
2013-01-15;02;12;30;32;41;04;06;0;0;lose
2013-01-15;17;19;32;35;36;01;03;0;0;lose
2013-01-15;01;03;33;34;35;03;05;0;0;lose
2013-01-11;4;22;29;37;41;4;7;1;33000000;win
2013-01-11;14;24;25;42;48;03;09;0;0;lose
2013-01-11;07;15;39;42;48;04;09;0;0;lose
2013-01-11;19;29;31;37;40;01;09;0;0;lose
2013-01-11;06;14;19;36;50;06;12;0;0;lose
2013-01-08;2;20;22;26;47;5;9;0;22000000;win
2013-01-08;09;30;32;33;40;06;10;0;0;lose
2013-01-08;05;27;34;42;47;05;07;0;0;lose
2013-01-08;13;32;43;48;50;03;06;0;0;lose
2013-01-08;10;14;30;35;38;02;10;0;0;lose
2013-01-04;4;10;22;27;41;8;10;0;15000000;win
2013-01-04;05;17;29;31;45;07;09;0;0;lose
2013-01-04;02;23;31;43;45;06;09;0;0;lose
2013-01-04;08;09;14;23;40;10;11;0;0;lose
2013-01-04;13;23;25;26;39;04;09;0;0;lose
2013-01-01;2;7;8;36;49;1;11;3;36000000;win
2013-01-01;03;23;27;38;42;04;06;0;0;lose
2013-01-01;15;19;29;37;43;02;07;0;0;lose
2013-01-01;07;09;11;24;41;03;10;0;0;lose
2013-01-01;04;20;36;38;44;01;07;0;0;lose
2012-12-28;17;24;26;27;49;3;5;0;25000000;win
2012-12-28;10;13;23;24;32;07;12;0;0;lose
2012-12-28;26;28;31;38;47;06;07;0;0;lose
2012-12-28;01;06;08;15;50;10;12;0;0;lose
2012-12-28;12;18;38;41;47;06;12;0;0;lose
2012-12-25;14;18;20;23;32;3;10;0;15000000;win
2012-12-25;05;14;18;35;50;01;08;0;0;lose
2012-12-25;05;06;19;25;45;06;12;0;0;lose
2012-12-25;04;08;39;42;50;01;12;0;0;lose
2012-12-25;17;19;38;39;48;02;10;0;0;lose
2012-12-21;3;5;22;40;42;3;10;1;100000000;win
2012-12-21;01;06;17;30;44;08;09;0;0;lose
2012-12-21;09;12;24;28;47;02;05;0;0;lose
2012-12-21;01;05;12;18;19;03;06;0;0;lose
2012-12-21;04;06;12;39;44;05;11;0;0;lose
2012-12-18;14;18;20;35;44;2;5;0;85000000;win
2012-12-18;06;15;23;40;49;06;09;0;0;lose
2012-12-18;02;04;16;33;34;04;12;0;0;lose
2012-12-18;01;08;12;22;29;03;06;0;0;lose
2012-12-18;03;11;35;40;42;02;04;0;0;lose
2012-12-14;10;11;29;40;43;3;11;0;76000000;win
2012-12-14;01;11;21;28;39;04;09;0;0;lose
2012-12-14;03;04;14;22;50;07;10;0;0;lose
2012-12-14;09;13;17;32;43;04;05;0;0;lose
2012-12-14;11;17;29;46;49;08;10;0;0;lose
2012-12-11;1;4;9;43;50;6;8;0;62000000;win
2012-12-11;04;14;18;35;47;09;12;0;0;lose
2012-12-11;09;16;32;33;36;08;12;0;0;lose
2012-12-11;05;06;20;26;50;08;09;0;0;lose
2012-12-11;07;08;24;37;43;01;03;0;0;lose
2012-12-07;10;16;18;31;42;2;5;0;54000000;win
2012-12-07;06;13;35;39;40;06;10;0;0;lose
2012-12-07;13;25;30;46;48;02;08;0;0;lose
2012-12-07;14;17;28;35;43;08;10;0;0;lose
2012-12-07;10;11;21;33;37;08;12;0;0;lose
2012-12-04;5;10;28;29;44;2;4;0;41000000;win
2012-12-04;03;08;24;26;30;01;06;0;0;lose
2012-12-04;06;07;17;23;35;09;10;0;0;lose
2012-12-04;06;13;34;48;50;06;12;0;0;lose
2012-12-04;07;10;24;27;37;02;06;0;0;lose
2012-11-30;10;18;23;24;40;3;4;0;33000000;win
2012-11-30;03;16;35;38;50;05;06;0;0;lose
2012-11-30;06;21;24;38;49;07;10;0;0;lose
2012-11-30;10;17;33;36;41;03;06;0;0;lose
2012-11-30;05;31;47;49;50;06;12;0;0;lose
2012-11-27;6;10;23;44;49;1;7;0;22000000;win
2012-11-27;07;14;23;46;47;10;12;0;0;lose
2012-11-27;03;05;07;12;17;08;10;0;0;lose
2012-11-27;11;14;20;30;39;07;11;0;0;lose
2012-11-27;02;17;18;25;44;05;08;0;0;lose
2012-11-23;1;9;11;20;40;1;5;0;15000000;win
2012-11-23;02;04;33;40;44;06;07;0;0;lose
2012-11-23;03;05;13;20;33;03;06;0;0;lose
2012-11-23;09;16;34;35;39;04;07;0;0;lose
2012-11-23;06;20;28;39;46;04;10;0;0;lose
2012-11-20;28;30;42;45;49;5;10;1;21000000;win
2012-11-20;14;17;25;45;48;01;04;0;0;lose
2012-11-20;06;14;17;38;47;06;12;0;0;lose
2012-11-20;08;34;37;41;45;05;10;0;0;lose
2012-11-20;04;10;15;17;39;02;09;0;0;lose
2012-11-16;10;15;19;23;41;2;9;0;15000000;win
2012-11-16;24;27;28;30;49;06;11;0;0;lose
2012-11-16;07;14;20;26;46;08;10;0;0;lose
2012-11-16;15;27;33;47;49;01;10;0;0;lose
2012-11-16;06;37;42;45;47;04;07;0;0;lose
2012-11-13;11;16;21;24;29;2;6;1;168000000;win
2012-11-13;01;13;24;30;47;02;03;0;0;lose
2012-11-13;04;20;26;30;35;04;09;0;0;lose
2012-11-13;13;15;24;28;37;05;07;0;0;lose
2012-11-13;12;22;42;44;47;08;12;0;0;lose
2012-11-09;14;21;22;28;47;4;5;0;152000000;win
2012-11-09;13;30;38;41;49;03;10;0;0;lose
2012-11-09;10;16;21;27;29;05;12;0;0;lose
2012-11-09;02;03;06;10;30;02;11;0;0;lose
2012-11-09;02;15;17;22;37;11;12;0;0;lose
2012-11-06;7;20;25;35;41;1;9;0;132000000;win
2012-11-06;13;15;29;36;38;01;03;0;0;lose
2012-11-06;12;21;36;44;46;08;10;0;0;lose
2012-11-06;13;15;46;49;50;06;07;0;0;lose
2012-11-06;09;25;26;28;31;01;05;0;0;lose
2012-11-02;3;6;10;11;44;3;4;0;119000000;win
2012-11-02;12;17;25;39;45;01;05;0;0;lose
2012-11-02;11;16;21;34;40;05;09;0;0;lose
2012-11-02;01;21;22;24;42;09;11;0;0;lose
2012-11-02;01;03;10;31;50;06;12;0;0;lose
2012-10-30;23;24;25;31;44;2;3;0;101000000;win
2012-10-30;12;27;28;29;38;01;04;0;0;lose
2012-10-30;02;21;24;27;44;08;10;0;0;lose
2012-10-30;01;02;15;25;30;07;11;0;0;lose
2012-10-30;02;30;34;36;41;07;10;0;0;lose
2012-10-26;5;6;9;27;38;5;11;0;90000000;win
2012-10-26;22;33;41;44;46;06;10;0;0;lose
2012-10-26;12;27;28;33;42;11;12;0;0;lose
2012-10-26;09;34;35;36;42;06;07;0;0;lose
2012-10-26;09;12;29;41;44;02;05;0;0;lose
2012-10-23;1;28;35;38;50;2;10;0;76000000;win
2012-10-23;05;21;24;40;45;02;09;0;0;lose
2012-10-23;26;27;37;42;45;11;12;0;0;lose
2012-10-23;06;12;13;48;49;09;11;0;0;lose
2012-10-23;01;09;26;35;44;04;08;0;0;lose
2012-10-19;16;29;37;40;44;8;10;0;67000000;win
2012-10-19;12;16;29;47;49;05;10;0;0;lose
2012-10-19;05;06;14;39;48;01;11;0;0;lose
2012-10-19;01;02;38;47;50;01;12;0;0;lose
2012-10-19;05;08;10;17;28;05;11;0;0;lose
2012-10-16;10;32;40;41;49;2;8;0;54000000;win
2012-10-16;01;07;16;32;37;05;07;0;0;lose
2012-10-16;13;25;32;43;44;06;12;0;0;lose
2012-10-16;11;25;30;37;39;03;08;0;0;lose
2012-10-16;09;21;30;35;47;03;08;0;0;lose
2012-10-12;6;7;17;35;43;2;8;0;46000000;win
2012-10-12;07;11;19;22;47;02;07;0;0;lose
2012-10-12;15;17;19;21;32;02;05;0;0;lose
2012-10-12;08;11;38;40;45;04;08;0;0;lose
2012-10-12;05;10;11;13;46;02;08;0;0;lose
2012-10-09;2;8;10;23;25;8;9;0;34000000;win
2012-10-09;08;22;26;39;42;04;12;0;0;lose
2012-10-09;03;07;15;42;49;05;12;0;0;lose
2012-10-09;09;21;23;31;36;02;08;0;0;lose
2012-10-09;17;22;44;47;49;01;05;0;0;lose
2012-10-05;9;16;18;19;21;2;3;0;26000000;win
2012-10-05;01;14;27;28;46;01;09;0;0;lose
2012-10-05;03;07;18;37;46;06;12;0;0;lose
2012-10-05;12;24;36;42;43;05;09;0;0;lose
2012-10-05;03;17;21;34;41;02;03;0;0;lose
2012-10-02;4;16;21;36;42;7;8;0;15000000;win
2012-10-02;09;19;23;32;47;04;06;0;0;lose
2012-10-02;23;37;41;42;49;01;06;0;0;lose
2012-10-02;07;20;27;47;49;05;08;0;0;lose
2012-10-02;03;15;20;25;36;04;11;0;0;lose
2012-09-28;20;23;26;30;33;6;9;1;100000000;win
2012-09-28;03;20;22;40;42;02;11;0;0;lose
2012-09-28;08;24;36;42;50;02;03;0;0;lose
2012-09-28;09;11;28;32;46;03;07;0;0;lose
2012-09-28;11;25;26;27;40;09;12;0;0;lose
2012-09-25;7;25;27;48;49;1;4;0;33000000;win
2012-09-25;06;07;20;31;33;01;12;0;0;lose
2012-09-25;06;16;25;34;50;06;07;0;0;lose
2012-09-25;10;15;16;31;46;02;12;0;0;lose
2012-09-25;08;17;44;45;47;09;11;0;0;lose
2012-09-21;4;19;34;41;43;7;11;0;26000000;win
2012-09-21;10;18;24;28;31;01;11;0;0;lose
2012-09-21;15;35;38;48;50;05;11;0;0;lose
2012-09-21;05;17;30;45;46;09;11;0;0;lose
2012-09-21;05;11;14;38;47;02;12;0;0;lose
2012-09-18;6;7;38;39;44;7;9;0;15000000;win
2012-09-18;03;26;28;36;48;02;08;0;0;lose
2012-09-18;04;09;13;31;35;08;11;0;0;lose
2012-09-18;18;19;20;26;41;07;12;0;0;lose
2012-09-18;10;38;42;43;46;04;10;0;0;lose
2012-09-14;3;10;23;27;44;7;9;1;26000000;win
2012-09-14;27;31;34;39;41;10;12;0;0;lose
2012-09-14;02;17;37;41;42;04;09;0;0;lose
2012-09-14;16;32;34;42;49;09;12;0;0;lose
2012-09-14;16;20;26;41;50;09;11;0;0;lose
2012-09-11;6;15;22;37;44;2;4;0;15000000;win
2012-09-11;02;28;30;38;43;03;11;0;0;lose
2012-09-11;07;17;20;28;48;02;12;0;0;lose
2012-09-11;24;25;26;31;50;01;05;0;0;lose
2012-09-11;18;37;40;46;48;03;12;0;0;lose
2012-09-07;13;15;30;35;42;4;6;1;46000000;win
2012-09-07;05;06;33;40;50;04;07;0;0;lose
2012-09-07;02;22;41;46;48;03;12;0;0;lose
2012-09-07;06;14;19;22;35;02;03;0;0;lose
2012-09-07;03;11;12;23;40;06;10;0;0;lose
2012-09-04;11;17;18;39;44;5;10;0;34000000;win
2012-09-04;12;14;15;32;47;02;12;0;0;lose
2012-09-04;04;05;15;27;28;02;10;0;0;lose
2012-09-04;21;24;27;32;33;02;04;0;0;lose
2012-09-04;23;24;39;41;45;05;07;0;0;lose
2012-08-31;16;28;31;33;48;7;11;0;27000000;win
2012-08-31;15;19;24;31;39;05;11;0;0;lose
2012-08-31;01;07;25;38;48;06;11;0;0;lose
2012-08-31;01;06;07;20;40;10;12;0;0;lose
2012-08-31;10;20;37;44;50;03;05;0;0;lose
2012-08-28;1;18;25;26;44;4;5;0;15000000;win
2012-08-28;05;09;30;37;40;03;04;0;0;lose
2012-08-28;16;24;28;30;46;01;02;0;0;lose
2012-08-28;06;20;41;43;48;06;08;0;0;lose
2012-08-28;11;14;23;39;50;01;09;0;0;lose
2012-08-24;5;6;12;19;37;3;7;1;46000000;win
2012-08-24;06;25;39;42;44;05;08;0;0;lose
2012-08-24;12;34;35;38;41;04;12;0;0;lose
2012-08-24;05;12;21;22;43;02;04;0;0;lose
2012-08-24;03;09;27;42;44;06;12;0;0;lose
2012-08-21;4;5;17;38;48;3;4;0;34000000;win
2012-08-21;03;09;15;38;46;04;11;0;0;lose
2012-08-21;18;27;29;37;47;01;05;0;0;lose
2012-08-21;22;26;32;33;49;10;11;0;0;lose
2012-08-21;31;36;37;43;46;06;09;0;0;lose
2012-08-17;19;25;28;33;44;2;8;0;26000000;win
2012-08-17;04;19;39;45;48;08;11;0;0;lose
2012-08-17;01;07;30;41;46;02;12;0;0;lose
2012-08-17;07;17;21;27;44;01;03;0;0;lose
2012-08-17;01;02;07;18;24;08;10;0;0;lose
2012-08-14;1;16;38;42;45;9;10;0;15000000;win
2012-08-14;07;13;18;44;47;01;04;0;0;lose
2012-08-14;02;14;20;32;46;04;09;0;0;lose
2012-08-14;02;17;21;26;34;01;02;0;0;lose
2012-08-14;15;30;33;35;46;07;11;0;0;lose
2012-08-10;11;17;21;48;50;9;10;1;190000000;win
2012-08-10;15;17;18;29;44;01;12;0;0;lose
2012-08-10;01;02;12;22;32;02;07;0;0;lose
2012-08-10;09;22;26;32;48;06;07;0;0;lose
2012-08-10;01;10;28;36;46;05;11;0;0;lose
2012-08-07;20;27;34;46;50;2;3;0;190000000;win
2012-08-07;03;15;38;40;48;01;11;0;0;lose
2012-08-07;06;29;32;39;47;04;06;0;0;lose
2012-08-07;14;16;18;21;22;03;10;0;0;lose
2012-08-07;07;16;19;33;46;08;10;0;0;lose
2012-08-03;24;34;35;42;46;1;5;0;176000000;win
2012-08-03;09;12;30;32;40;09;10;0;0;lose
2012-08-03;05;06;16;31;33;01;08;0;0;lose
2012-08-03;20;21;28;36;41;03;08;0;0;lose
2012-08-03;01;04;13;31;45;04;06;0;0;lose
2012-07-31;4;29;35;36;39;8;9;0;153000000;win
2012-07-31;04;07;36;38;50;03;08;0;0;lose
2012-07-31;10;29;33;35;49;01;11;0;0;lose
2012-07-31;11;23;32;36;50;03;05;0;0;lose
2012-07-31;04;17;30;36;37;03;12;0;0;lose
2012-07-27;14;15;21;23;48;2;10;0;135000000;win
2012-07-27;05;10;12;26;39;01;04;0;0;lose
2012-07-27;24;33;36;43;44;01;08;0;0;lose
2012-07-27;02;23;32;39;46;03;11;0;0;lose
2012-07-27;07;31;34;42;45;07;10;0;0;lose
2012-07-24;4;16;18;25;44;1;11;0;112000000;win
2012-07-24;06;21;30;44;50;04;06;0;0;lose
2012-07-24;20;25;29;30;37;08;11;0;0;lose
2012-07-24;03;04;08;09;30;03;04;0;0;lose
2012-07-24;26;29;39;42;48;02;11;0;0;lose
2012-07-20;10;19;23;45;49;9;10;0;101000000;win
2012-07-20;23;28;29;31;43;11;12;0;0;lose
2012-07-20;07;09;21;26;41;01;05;0;0;lose
2012-07-20;10;29;30;34;44;07;11;0;0;lose
2012-07-20;01;26;43;46;49;09;12;0;0;lose
2012-07-17;2;7;24;43;46;8;10;0;85000000;win
2012-07-17;19;21;28;36;38;09;10;0;0;lose
2012-07-17;13;14;23;30;46;02;08;0;0;lose
2012-07-17;07;16;20;29;45;02;09;0;0;lose
2012-07-17;01;06;18;24;49;02;06;0;0;lose
2012-07-13;8;18;25;35;46;4;9;0;75000000;win
2012-07-13;06;22;37;41;44;04;11;0;0;lose
2012-07-13;14;24;27;32;50;09;11;0;0;lose
2012-07-13;13;21;28;43;49;04;08;0;0;lose
2012-07-13;23;24;28;35;46;09;10;0;0;lose
2012-07-10;1;3;16;24;37;1;8;0;60000000;win
2012-07-10;06;09;34;38;44;06;07;0;0;lose
2012-07-10;15;20;23;24;43;02;04;0;0;lose
2012-07-10;05;08;14;22;39;02;11;0;0;lose
2012-07-10;13;19;20;29;47;01;11;0;0;lose
2012-07-06;31;32;38;40;42;1;3;0;52000000;win
2012-07-06;01;05;15;26;37;05;06;0;0;lose
2012-07-06;08;09;14;42;43;04;12;0;0;lose
2012-07-06;03;13;17;39;49;05;06;0;0;lose
2012-07-06;08;25;36;42;43;08;12;0;0;lose
2012-07-03;2;7;22;27;40;3;6;0;40000000;win
2012-07-03;04;13;18;25;38;07;12;0;0;lose
2012-07-03;13;37;39;40;47;05;09;0;0;lose
2012-07-03;19;31;41;42;48;02;06;0;0;lose
2012-07-03;03;21;25;27;35;02;05;0;0;lose
2012-06-29;14;17;28;29;39;1;11;0;33000000;win
2012-06-29;04;09;20;31;49;09;10;0;0;lose
2012-06-29;01;15;22;44;49;03;09;0;0;lose
2012-06-29;04;33;38;39;43;07;09;0;0;lose
2012-06-29;04;09;16;19;32;05;10;0;0;lose
2012-06-26;1;11;20;22;35;8;10;0;21000000;win
2012-06-26;01;03;07;19;43;01;11;0;0;lose
2012-06-26;08;28;37;39;44;02;07;0;0;lose
2012-06-26;08;18;22;25;50;05;12;0;0;lose
2012-06-26;11;22;33;39;49;02;05;0;0;lose
2012-06-22;14;18;19;43;49;3;7;0;15000000;win
2012-06-22;06;07;10;28;32;01;06;0;0;lose
2012-06-22;05;17;26;37;49;02;05;0;0;lose
2012-06-22;16;19;21;35;45;03;07;0;0;lose
